,mst_id,det_id,date,dtv,values,weekday,day_type,yeartime
2808,4014,4014011,2019-03-21,10307,"[0.004268943436499467, 0.002910643252158727, 0.0017463859512952362, 0.0019404288347724848, 0.0023285146017269815, 0.022411953041622197, 0.05520520034927719, 0.0668477733579121, 0.08043077520131948, 0.06675075191617347, 0.05151838556320947, 0.04986902105365286, 0.05161540700494809, 0.05452605025710682, 0.06772096633355972, 0.07257203842049093, 0.0764528960900359, 0.06413117298923061, 0.07480353158047928, 0.04792859221888037, 0.029494518288541768, 0.021441738624235956, 0.02124769574075871, 0.011836615892112157]",3,1.0,1.0
2809,4014,4014011,2019-03-20,10717,"[0.0032658393207054214, 0.0024260520668097415, 0.001866193897545955, 0.0012130260334048707, 0.002705981151441635, 0.0208080619576374, 0.05178688065690025, 0.0668097415321452, 0.07380796864794252, 0.061491088924139216, 0.04814780255668564, 0.04488196323598022, 0.050667164318372676, 0.052626667910795934, 0.0583185592983111, 0.06438368946533544, 0.08631146776150042, 0.08425865447419988, 0.06830269665018196, 0.07091536810674628, 0.037510497340673694, 0.022860875244937948, 0.015302789959876831, 0.009330969487729775]",2,1.0,4.0
2810,4014,4014011,2019-03-19,10446,"[0.003350564809496458, 0.002106069308826345, 0.001627417193183994, 0.0014359563469270534, 0.001627417193183994, 0.02192226689641968, 0.04595060310166571, 0.07055332184568255, 0.07936052077350182, 0.06586253111238752, 0.055906567107026614, 0.04977982002680452, 0.05159869806624545, 0.05198161975875933, 0.056672410492054376, 0.07151062607696726, 0.08232816389048439, 0.07735018188780395, 0.07648860807964772, 0.05676814091518285, 0.03302699597932223, 0.021826536473291212, 0.013019337545471951, 0.007945625119663029]",1,1.0,4.0
2811,4014,4014011,2019-03-18,9709,"[0.005767844268204758, 0.003604902667627974, 0.002574930476877124, 0.0014419610670511895, 0.003398908229477804, 0.025543310330621072, 0.051498609537542483, 0.07374600885776084, 0.08806262230919765, 0.0671541868369554, 0.05036564012771655, 0.04016891543928314, 0.05263157894736842, 0.05716345658667216, 0.06406427026470285, 0.06674219796065506, 0.07755690596353898, 0.07632093933463796, 0.06725718405603048, 0.050880626223091974, 0.03254712122772685, 0.02049644659594191, 0.013595632917911216, 0.007415799773406118]",0,1.0,4.0
2812,4014,4014011,2019-03-17,6581,"[0.0151952590791673, 0.01367573317125057, 0.01109253912779213, 0.009724965810667072, 0.005774198450083574, 0.008205439902750342, 0.008965202856708708, 0.010484728764625436, 0.017018690168667375, 0.03388542774654308, 0.054399027503418934, 0.05728612672846072, 0.06564351922200273, 0.06853061844704453, 0.08433368788937852, 0.08494149825254521, 0.08205439902750342, 0.09162741224737882, 0.08175049384592008, 0.07232943321683635, 0.04923263941650205, 0.0382920528795016, 0.021577267892417564, 0.013979638352833916]",6,2.0,4.0
2813,4014,4014011,2019-03-16,7438,"[0.012772250605001345, 0.009680021511158914, 0.005108900242000538, 0.005243344985211078, 0.006587792417316483, 0.01142780317289594, 0.01989782199515999, 0.025410056466792147, 0.046786770637268084, 0.0571390158644797, 0.07300349556332347, 0.07004571121269158, 0.0684323742941651, 0.0797257327238505, 0.07918795375100833, 0.0634579187953751, 0.06009680021511159, 0.06829792955095455, 0.06681903737563862, 0.051492336649637, 0.04248453885453079, 0.032132293627319175, 0.024065609034686745, 0.02070449045442323]",5,2.0,4.0
2814,4014,4014011,2019-03-15,10404,"[0.004133025759323337, 0.004133025759323337, 0.0022106881968473662, 0.002691272587466359, 0.002306805074971165, 0.020953479430988083, 0.05123029603998462, 0.06170703575547866, 0.06978085351787774, 0.05757400999615533, 0.059784698193002694, 0.05815071126489812, 0.06651287966166859, 0.06805074971164937, 0.06939638600538255, 0.06603229527104959, 0.06603229527104959, 0.06449442522106882, 0.06266820453671665, 0.04805843906189927, 0.03143021914648212, 0.026143790849673203, 0.020472895040369088, 0.016051518646674357]",4,1.0,4.0
2815,4014,4014011,2019-03-14,10448,"[0.00468989280245023, 0.0035413476263399693, 0.0020099540581929557, 0.002105666156202144, 0.0030627871362940277, 0.022875191424196018, 0.05120597243491577, 0.06757274119448699, 0.08212098009188361, 0.0649885145482389, 0.05340735068912711, 0.05072741194486983, 0.05321592649310873, 0.05771439509954058, 0.06556278713629403, 0.06517993874425727, 0.07465543644716692, 0.07302833078101072, 0.06757274119448699, 0.04843032159264931, 0.033594946401225116, 0.02172664624808576, 0.01914241960183767, 0.011868300153139357]",3,1.0,4.0
2816,4014,4014011,2019-03-13,10313,"[0.005333074760011635, 0.0025210898865509553, 0.0025210898865509553, 0.001454474934548628, 0.0031998448560069813, 0.02239891399204887, 0.04440996800155144, 0.06496654707650538, 0.08406865121691069, 0.06700281198487346, 0.04324638805391254, 0.04993697275283623, 0.04993697275283623, 0.055560942499757585, 0.05973043731213032, 0.06884514690196838, 0.08164452632599632, 0.08212935130417919, 0.07068748181906331, 0.052167167652477454, 0.03665276835062543, 0.020071754096771064, 0.016387084262581206, 0.01512653931930573]",2,1.0,4.0
2817,4014,4014011,2019-03-12,9607,"[0.0041636306859581555, 0.0033309045487665244, 0.0020818153429790777, 0.0020818153429790777, 0.003643176850213386, 0.024253148745706256, 0.05537628812324347, 0.07442489851150202, 0.09066305818673884, 0.0708858124284376, 0.05287810971166858, 0.050275840532944725, 0.0535026543145623, 0.0575621942333715, 0.05568856042469033, 0.06037264494639325, 0.05298220047881753, 0.07702716769022587, 0.08566670136358905, 0.05339856354741335, 0.034141771624856876, 0.004892266056000833, 0.01956906422400333, 0.011137712084938066]",1,1.0,3.0
2818,4014,4014011,2019-03-11,9817,"[0.005195069776917592, 0.002342874605276561, 0.0022410104920036673, 0.0016298258123663032, 0.0037689721910970763, 0.026892125904044006, 0.05164510542935724, 0.07395334623612101, 0.08118569827849649, 0.06458184781501478, 0.04920036671080778, 0.0505246001833554, 0.05521034939390852, 0.05541407762045431, 0.05847000101864113, 0.06865641234593053, 0.07731486197412651, 0.0775185902006723, 0.06661913008047265, 0.04655189976571254, 0.0338188856066008, 0.021391463787307732, 0.016807578690027504, 0.009065906081287562]",0,2.0,3.0
2819,4014,4014011,2019-03-10,5729,"[0.016058648978879386, 0.016931401640775005, 0.010298481410368302, 0.008203875021818817, 0.006458369698027579, 0.007156571827544074, 0.006632920230406703, 0.009600279280851807, 0.018676906964566243, 0.03578285913772037, 0.04974690172805027, 0.06423459591551754, 0.07819863850584745, 0.07889684063536394, 0.07610403211729795, 0.07802408797346833, 0.07697678477919358, 0.08587886193052889, 0.07470762785826497, 0.06824925816023739, 0.04800139640425903, 0.04084482457671496, 0.028102635713038924, 0.016233199511258508]",6,3.0,3.0
2820,4014,4014011,2019-03-09,7379,"[0.013145412657541673, 0.009621899986448029, 0.004743190134164521, 0.005962867597235398, 0.005962867597235398, 0.008131183087139178, 0.022496273207751726, 0.025206667570131455, 0.039571757690744, 0.053530288656999596, 0.0643718661065185, 0.06491394497899444, 0.07412928581108551, 0.08158287030762976, 0.08673261959615124, 0.06708226046889823, 0.06626914216018431, 0.0643718661065185, 0.06247459005285269, 0.058951077381759046, 0.042011112616885754, 0.028052581650630168, 0.027781542214392194, 0.022902832362108688]",5,5.0,2.0
2821,4014,4014011,2019-03-08,9711,"[0.006178560395427865, 0.004633920296570899, 0.0020595201318092883, 0.001441664092266502, 0.004016064257028112, 0.019462465245597776, 0.055504067552260325, 0.06199155596745958, 0.06796416434970652, 0.055401091545669856, 0.054371331479765216, 0.05148800329523221, 0.0656986922047163, 0.0639481000926784, 0.06817011636288745, 0.0700236844815158, 0.06909690042220162, 0.0639481000926784, 0.06353619606631655, 0.04458861085367109, 0.04067552260323345, 0.02625888168056843, 0.02213984141694985, 0.01740294511378849]",4,2.0,2.0
2822,4014,4014011,2019-03-07,9620,"[0.005093555093555094, 0.002598752598752599, 0.0012474012474012475, 0.0018711018711018712, 0.0030145530145530147, 0.023492723492723494, 0.05498960498960499, 0.06330561330561331, 0.08066528066528067, 0.062162162162162166, 0.05696465696465697, 0.05301455301455302, 0.05540540540540541, 0.05852390852390853, 0.05987525987525988, 0.06767151767151768, 0.07162162162162163, 0.07224532224532225, 0.06985446985446986, 0.04802494802494803, 0.02785862785862786, 0.02598752598752599, 0.021725571725571727, 0.012785862785862787]",3,1.0,2.0
2823,4014,4014011,2019-03-06,9344,"[0.005136986301369863, 0.0033176369863013697, 0.0029965753424657533, 0.001819349315068493, 0.0025684931506849314, 0.02129708904109589, 0.052226027397260275, 0.06378424657534247, 0.07662671232876712, 0.05650684931506849, 0.05136986301369863, 0.053082191780821915, 0.054152397260273974, 0.05169092465753425, 0.0604666095890411, 0.06924229452054795, 0.07491438356164383, 0.08647260273972603, 0.07277397260273973, 0.049336472602739725, 0.0331763698630137, 0.027825342465753425, 0.018407534246575343, 0.010809075342465753]",2,1.0,1.0
2824,4014,4014011,2019-03-05,8257,"[0.006661014896451495, 0.003027734043841589, 0.0013322029792902992, 0.0018166404263049534, 0.002785515320334262, 0.025311856606515682, 0.05813249364175851, 0.06225021194138307, 0.07230228896693715, 0.05825360300351217, 0.054378103427394936, 0.05462032215090226, 0.06285575875015138, 0.06103911832384643, 0.06394574300593436, 0.06176577449436842, 0.0710911953494005, 0.07302894513745913, 0.07048564854063219, 0.04505268257236284, 0.03233619958822817, 0.02385854426547172, 0.02070970085987647, 0.012958701707642]",1,1.0,1.0
2825,4014,4014011,2019-03-04,8422,"[0.0058180954642602705, 0.002612206126810734, 0.0014248397055331276, 0.002255996200427452, 0.003205889337449537, 0.0229161719306578, 0.05746853478983614, 0.0630491569698409, 0.07219187841367847, 0.0597245309902636, 0.05461885537876989, 0.053312752315364524, 0.058062218000474945, 0.06067442412728568, 0.05889337449536927, 0.07231061505580622, 0.08121586321538826, 0.07872239373070529, 0.06767988601282356, 0.04749465685110425, 0.02825932082640703, 0.018760389456186178, 0.016623129897886488, 0.012704820707670388]",0,1.0,1.0
2826,4014,4014011,2019-03-03,5727,"[0.019556486816832547, 0.01746114894360049, 0.011873581281648332, 0.009429020429544265, 0.0054129561725161516, 0.008730574471800244, 0.006460625109132181, 0.011349746813340318, 0.017635760433036492, 0.03596996682381701, 0.040160642570281124, 0.06268552470752575, 0.06547930853850184, 0.07770211279902217, 0.08259123450323032, 0.07682905535184215, 0.08119434258774227, 0.09009952854897853, 0.08416273790815436, 0.06652697747511786, 0.04784354810546534, 0.03998603108084512, 0.028112449799196786, 0.012746638728828356]",6,2.0,4.0
2827,4014,4014011,2019-03-02,6821,"[0.015247031227092802, 0.010409030933880663, 0.007476909544055124, 0.007330303474563847, 0.007770121683037678, 0.01246151590675854, 0.017592728338953232, 0.021844304354200265, 0.0323999413575722, 0.056589942823632895, 0.07388945902360358, 0.0699310951473391, 0.07213018618970825, 0.07608855006597273, 0.07403606509309485, 0.06890485266090016, 0.06436006450667058, 0.06054830669989737, 0.07330303474563847, 0.05922885207447588, 0.04178272980501393, 0.02682891071690368, 0.026535698577921128, 0.023310365049113033]",5,2.0,4.0
2828,4014,4014011,2019-03-01,10182,"[0.006776664702416028, 0.0041249263406010605, 0.002455313297976822, 0.002258888234138676, 0.004321351404439206, 0.020722844234924376, 0.05008839127872716, 0.06648988410921233, 0.07699862502455314, 0.05951679434295816, 0.054409742683166375, 0.05706148104498134, 0.06305244549204478, 0.07365939893930465, 0.07248084855627578, 0.06874877234335101, 0.06344529561972108, 0.06069534472598703, 0.0622667452366922, 0.04625810253388332, 0.030347672362993516, 0.02288351993714398, 0.01787468080927126, 0.013062266745236693]",4,5.0,4.0
2829,4014,4014011,2019-02-27,10122,"[0.005137324639399328, 0.0022722782058881646, 0.0017783046828689982, 0.0013831258644536654, 0.003754198774945663, 0.023414344991108477, 0.05176842521240862, 0.06559968385694527, 0.07913455838767042, 0.06520450503852994, 0.05394190871369295, 0.04860699466508595, 0.050484094052558784, 0.051570835803200946, 0.06352499506026477, 0.06806955147204109, 0.07557794902193242, 0.08269116775340841, 0.0662912467891721, 0.04860699466508595, 0.03615886188500297, 0.023019166172693145, 0.020252914443785814, 0.011756569847856155]",2,1.0,4.0
2830,4014,4014011,2019-02-26,9824,"[0.002951954397394137, 0.0023412052117263845, 0.0016286644951140066, 0.0014250814332247557, 0.002951954397394137, 0.022292345276872964, 0.05456026058631922, 0.07705618892508144, 0.08682817589576547, 0.054458469055374596, 0.05954804560260586, 0.04835097719869707, 0.05262622149837134, 0.05364413680781759, 0.06341612377850163, 0.06748778501628665, 0.06758957654723127, 0.07797231270358307, 0.0732899022801303, 0.047333061889250815, 0.03328583061889251, 0.024531758957654724, 0.01638843648208469, 0.008041530944625407]",1,1.0,4.0
2831,4014,4014011,2019-02-25,9447,"[0.00476341695776437, 0.0016936593627606647, 0.0022229279136233727, 0.0013760982322430402, 0.0031756113051762463, 0.02455806076002964, 0.053879538477823646, 0.06689954482904625, 0.0869058960516566, 0.062136127871281886, 0.05208002540489044, 0.05208002540489044, 0.05239758653540807, 0.057161003493172435, 0.06076002963903885, 0.07229808404784588, 0.07684979358526517, 0.07505028051233195, 0.06891076532232454, 0.04742246215729861, 0.031120990790727214, 0.022864401397268974, 0.015348787975018525, 0.008044881973113158]",0,1.0,4.0
2832,4014,4014011,2019-02-24,6333,"[0.022106426654034422, 0.016421916942996998, 0.009474182851729039, 0.008526764566556135, 0.009000473709142587, 0.006631927996210327, 0.008210958471498499, 0.012158534659718933, 0.023843360176851413, 0.03394915521869572, 0.04326543502289594, 0.04894994473393337, 0.0693194378651508, 0.0675825043423338, 0.08084636033475447, 0.06900363177009317, 0.082109584714985, 0.08968893099636822, 0.09253118585188694, 0.07358282014842886, 0.05242381177956735, 0.04263382283278067, 0.025738196747197222, 0.012000631612190116]",6,2.0,4.0
2833,4014,4014011,2019-02-23,8409,"[0.010821738613390416, 0.008086573908907123, 0.006659531454394102, 0.00463788797716732, 0.004875728386252824, 0.01367582352241646, 0.020573195385896064, 0.02366512070400761, 0.04055178974907837, 0.057438458794149126, 0.06493043168034249, 0.06968723986205257, 0.07301700558924962, 0.09370912117968842, 0.07658461172553217, 0.06255202758948746, 0.06029254370317517, 0.06255202758948746, 0.07503864906647639, 0.05613033654417886, 0.03781662504459508, 0.02414080152217862, 0.029016529908431444, 0.023546200499464858]",5,2.0,4.0
2834,4014,4014012,2019-03-31,21291,"[0.022262927997745527, 0.019069090225917053, 0.0, 0.014794983795970128, 0.013855619745432342, 0.014794983795970128, 0.01723733032736837, 0.019538772251185946, 0.02658400263021934, 0.043539523742426374, 0.0548588605514067, 0.0671175614109248, 0.06880841670189282, 0.06739937062608614, 0.06876144849936593, 0.06777511624630125, 0.06683575219576347, 0.06260861396834343, 0.06768117984124747, 0.06458127847447279, 0.05509370156404114, 0.04466676060307172, 0.03142172749048894, 0.02071297731435818]",6,2.0,1.0
2835,4014,4014012,2019-03-30,22046,"[0.020366506395718045, 0.014877982400435454, 0.010523450966161661, 0.01115848680032659, 0.013063594302821373, 0.020593304907919805, 0.02939308718134809, 0.03479089177174998, 0.05080286673319423, 0.06368502222625419, 0.06445613716774018, 0.04740088905016783, 0.03665063957180441, 0.06921890592397714, 0.0649097341921437, 0.0627324684750068, 0.06164383561643835, 0.0650911730019051, 0.06282318787988751, 0.052753333938129365, 0.04359067404517827, 0.03492697087907103, 0.03479089177174998, 0.029755964800870907]",5,2.0,1.0
2836,4014,4014012,2019-03-29,24259,"[0.010882559050249391, 0.007048930293911538, 0.006677933962653036, 0.006142050373057422, 0.013561976998227462, 0.03569809142998475, 0.0563914423512923, 0.06434725256605796, 0.05680366049713508, 0.052063151819943115, 0.055484562430438186, 0.058823529411764705, 0.06071973288264149, 0.05272270085329156, 0.051650933674100334, 0.05503112247001113, 0.05672121686796653, 0.05696854775547219, 0.05952430025969743, 0.048394410321942374, 0.041139370955109444, 0.03442021517787213, 0.03178201904447834, 0.02700028855270209]",4,1.0,1.0
2837,4014,4014012,2019-03-28,23622,"[0.009398018796037593, 0.005461010922021844, 0.004910676488019643, 0.006815680298027263, 0.013419693506053678, 0.039708746084158836, 0.061849123698247396, 0.06760646854627042, 0.058377783422233515, 0.05774278215223097, 0.05528744390822115, 0.05524511049022098, 0.05350944035221404, 0.05905511811023622, 0.05664211328422657, 0.05964778596223859, 0.057658115316230635, 0.054483108966217934, 0.05223943781220896, 0.048429430192193715, 0.035687071374142745, 0.03475573617813902, 0.02865972398611464, 0.023410380154093642]",3,1.0,1.0
2838,4014,4014012,2019-03-27,23023,"[0.009816270685835904, 0.005342483603353169, 0.005342483603353169, 0.006124310472136559, 0.01407288363810103, 0.04087217130695391, 0.06371888980584632, 0.06172088780784433, 0.056856187290969896, 0.0512530947313556, 0.054771315640880856, 0.056682447986795816, 0.053859184293966904, 0.05941884202753768, 0.059766320635885856, 0.058897624115015416, 0.055813751465925376, 0.056986491769100464, 0.054814750466924377, 0.04942883203752769, 0.039395387221474176, 0.0348347304869044, 0.029144768275203056, 0.021065890631108024]",2,1.0,1.0
2839,4014,4014012,2019-03-26,23246,"[0.008173449195560527, 0.005162178439301385, 0.004387851673406177, 0.005764432590553214, 0.01359373655682698, 0.04168459089735869, 0.0650864664888583, 0.06990449969887293, 0.056697926524993544, 0.05506323668588144, 0.05351458315409103, 0.05497720037855975, 0.05708508990794115, 0.058977888669018326, 0.05747225329088876, 0.058289598210444805, 0.06069861481545212, 0.059537124666609306, 0.05510625483954229, 0.04594338810978233, 0.03755484814591758, 0.0298115804869655, 0.025982964811150304, 0.019530241762023573]",1,1.0,1.0
2840,4014,4014012,2019-03-25,22783,"[0.00956853794495896, 0.006276609752885924, 0.004564807093007945, 0.005135407979633937, 0.015230654435324583, 0.04433129965325023, 0.06794539788438748, 0.06755036650133872, 0.05978141596804635, 0.05815739805995698, 0.05499714699556687, 0.054426546108940876, 0.05622613352060747, 0.05613834876881885, 0.056796734407233464, 0.05512882412324979, 0.05903524557784313, 0.05907913795373743, 0.05078347890971338, 0.047052626958697275, 0.039590923056665055, 0.031426941140323926, 0.02321906684808849, 0.017556950357722863]",0,1.0,1.0
2841,4014,4014012,2019-03-24,21335,"[0.022357628310288258, 0.01668619639090696, 0.01223341926411999, 0.011811577220529647, 0.010780407780642137, 0.015326927583782518, 0.017201781110850713, 0.020623388797750174, 0.031966252636512774, 0.047058823529411764, 0.059573470822591984, 0.06262010780407781, 0.06613545816733067, 0.06763534098898523, 0.07044762127958754, 0.07096320599953129, 0.06908835247246309, 0.06885399578157957, 0.06477618936020624, 0.061635809702367005, 0.04907429107101008, 0.03641902976329974, 0.027654089524255916, 0.019076634637918914]",6,2.0,1.0
2842,4014,4014012,2019-03-23,22935,"[0.018530630041421407, 0.012818835840418574, 0.008981905384783082, 0.009592326139088728, 0.011597994331807282, 0.02049269675168956, 0.02903858731196861, 0.0342271637235666, 0.046784390669282756, 0.05947242206235012, 0.06514061478090255, 0.06544582515805537, 0.06675386963156747, 0.06605624591236102, 0.06562023108785699, 0.06156529321996948, 0.05716154349247875, 0.060300850228907785, 0.0552866797471114, 0.0499672988881622, 0.03937213865271419, 0.03195988663614563, 0.03326793110965773, 0.030564639197732724]",5,2.0,1.0
2843,4014,4014012,2019-03-22,23899,"[0.009623833633206411, 0.006611155278463534, 0.0049374450813841585, 0.006527469768609565, 0.013473367086488974, 0.03581739821749864, 0.059584083016025774, 0.06556759697058455, 0.05326582702205113, 0.05439558140507971, 0.050587890706724134, 0.045692288380266954, 0.06452152809740994, 0.0568224611908448, 0.059584083016025774, 0.057784844554165445, 0.05820327210343529, 0.058119586593581324, 0.05527427925854638, 0.05046236244194318, 0.04163354115234947, 0.0335160466965145, 0.029875727017866855, 0.02811833131093351]",4,1.0,1.0
2844,4014,4014012,2019-03-21,22996,"[0.008392763958949383, 0.0054792137763089235, 0.004044181596799443, 0.004131153244042442, 0.01282831796834232, 0.04031135849712993, 0.06496782049052009, 0.06970777526526352, 0.06083666724647765, 0.0571403722386502, 0.05592276917724822, 0.056748999826056704, 0.057618716298486694, 0.05587928335362672, 0.05657505653157071, 0.05431379370325274, 0.054052878761523745, 0.045007827448251866, 0.04931292398678031, 0.04770394851278483, 0.037397808314489474, 0.037397808314489474, 0.04070273090972343, 0.02352583057923117]",3,1.0,1.0
2845,4014,4014012,2019-03-20,22670,"[0.008248786943096604, 0.005513895015438906, 0.004014115571239524, 0.005734450816056462, 0.01274812527569475, 0.04239082487869431, 0.06775474194971327, 0.06907807675341862, 0.05734450816056462, 0.05796206440229378, 0.0541243934715483, 0.05584472871636524, 0.05747684164093516, 0.05760917512130569, 0.062064402293780324, 0.058844287604764005, 0.049007498897220995, 0.04022937803264226, 0.0501985002205558, 0.06007940008822232, 0.04772827525363917, 0.038332598147331275, 0.021658579620644023, 0.016012351124834585]",2,1.0,4.0
2846,4014,4014012,2019-03-19,23218,"[0.007795675768800069, 0.00469463347402877, 0.004350073219054182, 0.005685244207080714, 0.013179429752778016, 0.04307003187182359, 0.06021190455680937, 0.06951503144112327, 0.05909208372814196, 0.053794469807907655, 0.052416228788009306, 0.053794469807907655, 0.056077181497114305, 0.05797226289947455, 0.05969506417434749, 0.060857955034886724, 0.06072874493927125, 0.059996554397450254, 0.056421741752088896, 0.049229046429494355, 0.0381600482384357, 0.03187182358514945, 0.02330088724265656, 0.018089413386165907]",1,1.0,4.0
2847,4014,4014012,2019-03-18,22656,"[0.009887005649717515, 0.005561440677966102, 0.004678672316384181, 0.006576624293785311, 0.015448446327683616, 0.04515360169491525, 0.06554555084745763, 0.0702683615819209, 0.0602489406779661, 0.056099929378531074, 0.05548199152542373, 0.04855225988700565, 0.05817443502824859, 0.05636475988700565, 0.05843926553672316, 0.05760063559322034, 0.05967514124293785, 0.0569385593220339, 0.055614406779661014, 0.04744879943502825, 0.0380031779661017, 0.03067620056497175, 0.022378177966101694, 0.01518361581920904]",0,1.0,4.0
2848,4014,4014012,2019-03-17,21889,"[0.024395815249668783, 0.017588743204349215, 0.014299419799899493, 0.012015167435698295, 0.010461875828041482, 0.012837498286810727, 0.017086207684224954, 0.019187719859290055, 0.030928777011284207, 0.04870026040476952, 0.060715427840467816, 0.06638037370368678, 0.0696696971081365, 0.06893873635159212, 0.0690757914934442, 0.07012654758097675, 0.06994380739184065, 0.06596920827813056, 0.05843117547626662, 0.05998446708392343, 0.04920279592489378, 0.03983736123166887, 0.02704554799214217, 0.017177577778793002]",6,2.0,4.0
2849,4014,4014012,2019-03-16,23097,"[0.019829415075550937, 0.01337836082608131, 0.01052084686322899, 0.009481750876737239, 0.01238256050569338, 0.021388059055288566, 0.027406156643719964, 0.03411698488981253, 0.04649954539550591, 0.056803913928215786, 0.06806078711520977, 0.06715157812702949, 0.06113348053859809, 0.06819067411352124, 0.06853703944235182, 0.0598346105554834, 0.05931506256223752, 0.05749664458587695, 0.05801619257912283, 0.04706238905485561, 0.039355760488375115, 0.03450664588474694, 0.03095640126423345, 0.028575139628523184]",5,2.0,4.0
2850,4014,4014012,2019-03-15,23576,"[0.010095011876484561, 0.006150322361723787, 0.005047505938242281, 0.005853410247709535, 0.013912453342382083, 0.03876823888700373, 0.0580675262979301, 0.06392093654563963, 0.05475907702748558, 0.05475907702748558, 0.055607397353240585, 0.05785544621649135, 0.06006107906345436, 0.05887343060739735, 0.056201221581269084, 0.05352901255514082, 0.05344418052256532, 0.05323210044112657, 0.05603155751611809, 0.04814217848659654, 0.03970139124533424, 0.035120461486257214, 0.031218187987784186, 0.029648795385137428]",4,1.0,4.0
2851,4014,4014012,2019-03-14,23660,"[0.01158072696534235, 0.007227387996618766, 0.006043956043956044, 0.006043956043956044, 0.01496196111580727, 0.039095519864750634, 0.06132713440405748, 0.06703296703296703, 0.059721048182586646, 0.054437869822485205, 0.05359256128486898, 0.05562130177514793, 0.057227387996618764, 0.05756551141166526, 0.05726965342349958, 0.05566356720202874, 0.05621301775147929, 0.05426880811496196, 0.053550295857988164, 0.047971259509721045, 0.04010989010989011, 0.03153000845308537, 0.030092983939137785, 0.021851225697379545]",3,1.0,4.0
2852,4014,4014012,2019-03-13,23727,"[0.00868209213132718, 0.00590045096303789, 0.004678214692122898, 0.005942597041345303, 0.013276014666835251, 0.03991233615712058, 0.05306191258903359, 0.06380916255742403, 0.05790871159438614, 0.05217684494457791, 0.05449487925148565, 0.05419985670333376, 0.055506385130863575, 0.05301976651072618, 0.05959455472668268, 0.06047962237113837, 0.05913094786530113, 0.05929953217853079, 0.06203902726851267, 0.05158679984827412, 0.03919585282589455, 0.03245248029670839, 0.026636321490285327, 0.02701563619505205]",2,1.0,4.0
2853,4014,4014012,2019-03-12,22912,"[0.009471019553072627, 0.0057175279329608935, 0.0051064944134078215, 0.00602304469273743, 0.013660963687150838, 0.04333973463687151, 0.06538058659217877, 0.06978875698324022, 0.05996857541899441, 0.05931389664804469, 0.05647695530726257, 0.053901885474860335, 0.054512918994413406, 0.05748079608938547, 0.05377094972067039, 0.049493715083798885, 0.04526012569832402, 0.053640013966480445, 0.05630237430167598, 0.04931913407821229, 0.042292248603351956, 0.04006634078212291, 0.028718575418994412, 0.02099336592178771]",1,1.0,3.0
2854,4014,4014012,2019-03-11,22875,"[0.008699453551912569, 0.006513661202185792, 0.004808743169398907, 0.005595628415300547, 0.01425136612021858, 0.04585792349726776, 0.06465573770491803, 0.07038251366120218, 0.054382513661202184, 0.05180327868852459, 0.051584699453551916, 0.05359562841530054, 0.05726775956284153, 0.057224043715846995, 0.05949726775956284, 0.058972677595628416, 0.058666666666666666, 0.05783606557377049, 0.05683060109289618, 0.0466448087431694, 0.036109289617486336, 0.032918032786885244, 0.026054644808743168, 0.019846994535519125]",0,2.0,3.0
2855,4014,4014012,2019-03-10,20638,"[0.024566333947087897, 0.018315728268243046, 0.014923926737086927, 0.011919759666634364, 0.012646574280453533, 0.013034208741157089, 0.017976548115127434, 0.02131989533869561, 0.030574668087993022, 0.049132667894175794, 0.06391123170849888, 0.0642504118616145, 0.06991956584940401, 0.07016183738734373, 0.07103401492392673, 0.06677003585618761, 0.067303033239655, 0.06507413509060955, 0.05916270956488032, 0.05523791065025681, 0.04569241205543173, 0.03701909099718965, 0.02907258455276674, 0.02098071518558]",6,3.0,3.0
2856,4014,4014012,2019-03-09,22889,"[0.018567871029752284, 0.01363100179125344, 0.00943684739394469, 0.009043645419196994, 0.01280090873345275, 0.02127659574468085, 0.025907641225042598, 0.03342216785355411, 0.0429900825724147, 0.05714535366333173, 0.06269387041810477, 0.06876665647254139, 0.06911616933898379, 0.07125693564594347, 0.06557735156625454, 0.05880553977893311, 0.05692690812180523, 0.05889291799554371, 0.05596574773908865, 0.04963082703482022, 0.03971339944951723, 0.034732841102713095, 0.03337847874524881, 0.030320241163877847]",5,5.0,2.0
2857,4014,4014012,2019-03-08,24874,"[0.010452681514834767, 0.006352014151322667, 0.004542896196832034, 0.006151001045268152, 0.012784433545067139, 0.03654418268071078, 0.055519819892256975, 0.060102918710299914, 0.057972179786122055, 0.0545147543619844, 0.05222320495296293, 0.05793197716491115, 0.05917825842244914, 0.059781297740612686, 0.06018332395272172, 0.05897724531639463, 0.05805258502854386, 0.05600225134678781, 0.055519819892256975, 0.04671544584706923, 0.03871512422609954, 0.034654659483798346, 0.028986089893061028, 0.028141834847632066]",4,2.0,2.0
2858,4014,4014012,2019-03-07,23965,"[0.008721051533486334, 0.006133945336949718, 0.0053828499895681205, 0.005299394950970164, 0.012685165866889213, 0.039098685583142084, 0.05950344252034217, 0.06713957855205507, 0.06179845608178594, 0.056707698727310664, 0.055622783225537244, 0.053953682453578136, 0.054245775088670976, 0.05336949718339245, 0.057917796786981016, 0.05745879407469226, 0.05704151888170248, 0.05858543709576466, 0.05758397663258919, 0.046359273941164195, 0.035259753807636136, 0.033882745670769876, 0.032005007302315876, 0.02424368871270603]",3,1.0,2.0
